TARBP1,6894,TCGA-B8-5163
TARBP1,6894,TCGA-B0-5400
TARBP1,6894,TCGA-AK-3425
TAF5L,27097,TCGA-CJ-4913
TAF5L,27097,TCGA-BP-4976
TAF5L,27097,TCGA-A3-3362
TAF1A,9015,TCGA-BP-5168
TAF1A,9015,TCGA-AK-3428
TAF1A,9015,TCGA-A3-3357
TADA1,117143,TCGA-CJ-4869
TADA1,117143,TCGA-B8-5553
TADA1,117143,TCGA-B0-4841
TADA1,117143,TCGA-B0-4712
SYT6,148281,TCGA-B8-5162
SYT2,127833,TCGA-BP-5196
SYT11,23208,TCGA-BP-5004
SYPL2,284612,TCGA-BP-4976
SYNC,81493,TCGA-CW-5580
SYF2,25949,TCGA-BP-5183
SYDE2,84144,TCGA-B2-3924
SYCP1,6847,TCGA-CJ-4882
SV2A,9900,TCGA-BP-4761
SV2A,9900,TCGA-B4-5844
SUSD4,55061,TCGA-B0-5698
STXBP3,6814,TCGA-B0-4841
STXBP3,6814,TCGA-AK-3461
STIL,6491,TCGA-CJ-4634
STIL,6491,TCGA-BP-4801
ST7L,54879,TCGA-CW-5580
ST7L,54879,TCGA-CJ-6028
ST7L,54879,TCGA-BP-4787
ST6GALNAC5,81849,TCGA-B0-5706
ST6GALNAC3,256435,TCGA-CJ-4920
ST6GALNAC3,256435,TCGA-BP-4756
ST3GAL3,6487,TCGA-CZ-5985
ST3GAL3,6487,TCGA-CJ-4637
SSX2IP,117178,TCGA-BP-4999
SSX2IP,117178,TCGA-B0-4843
SSR2,6746,TCGA-CJ-4875
SRRM1,10250,TCGA-CJ-4644
SRRM1,10250,TCGA-B0-4828
SRP9,6726,TCGA-A3-3367
SRGAP2,647135,TCGA-CZ-5465
SRGAP2,23380,TCGA-A3-3313
SPTA1,6708,TCGA-CZ-5462
SPTA1,6708,TCGA-CZ-5458
SPTA1,6708,TCGA-CZ-4853
SPTA1,6708,TCGA-CJ-6030
SPTA1,6708,TCGA-CJ-4900
SPTA1,6708,TCGA-CJ-4641
SPTA1,6708,TCGA-BP-5001
SPTA1,6708,TCGA-BP-4790
SPTA1,6708,TCGA-BP-4354
SPTA1,6708,TCGA-BP-4167
SPTA1,6708,TCGA-A3-3358
SPSB1,80176,TCGA-BP-5182
SPSB1,80176,TCGA-B0-5097
SPSB1,80176,TCGA-B0-4693
SPRR3,6707,TCGA-B0-5098
SPOCD1,90853,TCGA-CZ-5451
SPOCD1,90853,TCGA-CJ-4637
SPOCD1,90853,TCGA-B4-5843
SPEN,23013,TCGA-EU-5907
SPEN,23013,TCGA-CZ-4865
SPEN,23013,TCGA-CZ-4865
SPEN,23013,TCGA-CZ-4859
SPEN,23013,TCGA-CJ-4901
SPEN,23013,TCGA-BP-5182
SPEN,23013,TCGA-BP-4983
SPEN,23013,TCGA-B8-5158
SPEN,23013,TCGA-B8-5158
SPEN,23013,TCGA-B0-5706
SPEN,23013,TCGA-B0-5695
SPEN,23013,TCGA-B0-5098
SPEN,23013,TCGA-B0-4827
SPEN,23013,TCGA-A3-3376
SPEN,23013,TCGA-A3-3358
SPATA21,374955,TCGA-BP-4774
SPATA17,128153,TCGA-CZ-5465
SPATA17,128153,TCGA-CJ-5680
SPATA17,128153,TCGA-BP-4352
SPAG17,200162,TCGA-BP-5000
SPAG17,200162,TCGA-BP-4176
SPAG17,200162,TCGA-B8-5550
SPAG17,200162,TCGA-B0-5703
SPAG17,200162,TCGA-B0-5107
SPAG17,200162,TCGA-B0-5083
SOX13,9580,TCGA-BP-4347
SORT1,6272,TCGA-BP-5189
SORT1,6272,TCGA-B0-4818
SOAT1,6646,TCGA-B0-5098
SNX7,51375,TCGA-A3-3367
SNX27,81609,TCGA-BP-5173
SNX27,81609,TCGA-B0-5120
SNRNP40,9410,TCGA-CZ-4865
SNIP1,79753,TCGA-CZ-4861
SMYD2,56950,TCGA-BP-4329
SMYD2,56950,TCGA-B0-5119
SMG7,9887,TCGA-CZ-5982
SMG5,23381,TCGA-CJ-4639
SMG5,23381,TCGA-B0-5705
SMAP2,64744,TCGA-CJ-6032
SLC9A11,284525,TCGA-CZ-5457
SLC9A11,284525,TCGA-B0-4815
SLC9A1,6548,TCGA-CJ-4912
SLC9A1,6548,TCGA-B8-4153
SLC6A17,388662,TCGA-CJ-4643
SLC6A17,388662,TCGA-B2-5633
SLC6A17,388662,TCGA-A3-3385
SLC5A9,200010,TCGA-BP-4158
SLC45A3,85414,TCGA-BP-4976
SLC45A1,50651,TCGA-BP-4962
SLC45A1,50651,TCGA-AK-3465
SLC44A5,204962,TCGA-CJ-4913
SLC44A5,204962,TCGA-CJ-4636
SLC44A3,126969,TCGA-CJ-5676
SLC44A3,126969,TCGA-B8-4151
SLC44A3,126969,TCGA-B2-5641
SLC41A1,254428,TCGA-B4-5834
SLC41A1,254428,TCGA-B0-5121
SLC39A1,27173,TCGA-BP-4963
SLC39A1,27173,TCGA-B8-4153
SLC35F3,148641,TCGA-CJ-4882
SLC35F3,148641,TCGA-B0-4815
SLC35E2,728661,TCGA-B8-5551
SLC35D1,23169,TCGA-B2-5633
SLC35A3,23443,TCGA-CZ-5466
SLC30A2,7780,TCGA-BP-5009
SLC30A1,7779,TCGA-B0-5084
SLC2A5,6518,TCGA-BP-4972
SLC27A3,11000,TCGA-BP-4326
SLC26A9,115019,TCGA-B0-5098
SLC25A44,9673,TCGA-BP-4963
SLC25A44,9673,TCGA-B0-4846
SLC25A33,84275,TCGA-B0-5102
SLC25A24,29957,TCGA-BP-4976
SLC22A15,55356,TCGA-B0-4836
SLC1A7,6512,TCGA-BP-4160
SLC1A7,6512,TCGA-B0-5697
SLC19A2,10560,TCGA-CZ-4863
SLC16A4,9122,TCGA-CZ-5460
SLC16A4,9122,TCGA-CJ-4920
SLC16A4,9122,TCGA-B0-5075
SLC16A4,9122,TCGA-B0-4712
SLC16A1,6566,TCGA-CJ-5676
SLC16A1,6566,TCGA-B4-5834
SLAMF7,57823,TCGA-BP-4963
SLAMF7,57823,TCGA-B0-5095
SLAMF1,6504,TCGA-BP-4161
SKI,6497,TCGA-BP-5001
SKI,6497,TCGA-AS-3777
SIPA1L2,57568,TCGA-CZ-5467
SIPA1L2,57568,TCGA-CZ-4854
SIPA1L2,57568,TCGA-BP-5176
SIPA1L2,57568,TCGA-BP-5010
SIPA1L2,57568,TCGA-B0-5110
SIPA1L2,57568,TCGA-B0-5098
SIPA1L2,57568,TCGA-B0-5098
SIPA1L2,57568,TCGA-B0-4838
SIPA1L2,57568,TCGA-B0-4718
SHISA4,149345,TCGA-B0-5696
SHC1,6464,TCGA-CJ-5680
SHC1,6464,TCGA-B0-5400
SH3GLB1,51100,TCGA-CJ-6027
SH3BP5L,80851,TCGA-BP-4162
SH2D2A,9047,TCGA-A3-3313
SH2D1B,117157,TCGA-CZ-5987
SH2D1B,117157,TCGA-B4-5832
SGIP1,84251,TCGA-CZ-5463
SGIP1,84251,TCGA-AK-3430
SGIP1,84251,TCGA-A3-3322
SFRS4,6429,TCGA-BP-4971
SFRS4,6429,TCGA-B0-5110
SFRS4,6429,TCGA-B0-5097
SFRS4,6429,TCGA-B0-4819
SFRS11,9295,TCGA-B0-5100
SFRS11,9295,TCGA-AK-3451
SFPQ,6421,TCGA-BP-4169
SF3A3,10946,TCGA-CZ-5451
SETDB1,9869,TCGA-BP-4771
SETDB1,9869,TCGA-B0-4841
SERTAD4,56256,TCGA-B0-5712
SERTAD4,56256,TCGA-B0-5094
SERINC2,347735,TCGA-A3-3326
SEPN1,57190,TCGA-BP-4960
SEPN1,57190,TCGA-BP-4161
SEMA6C,10500,TCGA-CZ-5988
SEMA6C,10500,TCGA-BP-5181
SEMA6C,10500,TCGA-BP-4804
SEMA6C,10500,TCGA-B0-5712
SEMA4A,64218,TCGA-CW-5589
SEMA4A,64218,TCGA-CJ-4920
SELP,6403,TCGA-B2-3924
SELP,6403,TCGA-B0-5092
SELL,6402,TCGA-A3-3357
SELENBP1,8991,TCGA-CJ-4923
SELENBP1,8991,TCGA-B0-5694
SELENBP1,8991,TCGA-A3-3317
SELE,6401,TCGA-CZ-5456
SELE,6401,TCGA-BP-5169
SELE,6401,TCGA-BP-4326
SELE,6401,TCGA-BP-4326
SEC16B,89866,TCGA-CJ-6030
SEC16B,89866,TCGA-CJ-4894
SDHB,6390,TCGA-A3-3376
SDF4,51150,TCGA-B0-4823
SDCCAG8,10806,TCGA-CJ-4905
SDCCAG8,10806,TCGA-BP-5001
SDC3,9672,TCGA-CJ-5675
SCYL3,57147,TCGA-CZ-5459
SCYL3,57147,TCGA-BP-4761
SCYL3,57147,TCGA-B4-5843
SCP2,6342,TCGA-CJ-4873
SCP2,6342,TCGA-AK-3451
SCMH1,22955,TCGA-B0-5702
SCMH1,22955,TCGA-B0-5697
SCCPDH,51097,TCGA-BP-4988
SASS6,163786,TCGA-BP-5174
SASS6,163786,TCGA-B0-5701
SASS6,163786,TCGA-B0-5099
SARS,6301,TCGA-AK-3428
SAMD11,148398,TCGA-BP-5000
S100PBP,64766,TCGA-BP-4164
S100A7A,338324,TCGA-CJ-6027
S100A5,6276,TCGA-BP-5170
S100A12,6283,TCGA-B0-5108
S100A10,6281,TCGA-B8-5158
RYR2,6262,TCGA-CZ-5459
RYR2,6262,TCGA-CZ-4861
RYR2,6262,TCGA-CJ-5682
RYR2,6262,TCGA-CJ-5680
RYR2,6262,TCGA-CJ-4920
RYR2,6262,TCGA-BP-4761
RYR2,6262,TCGA-BP-4352
RYR2,6262,TCGA-BP-4162
RYR2,6262,TCGA-B2-4099
RYR2,6262,TCGA-B0-5707
RYR2,6262,TCGA-B0-5702
RYR2,6262,TCGA-B0-5100
RYR2,6262,TCGA-B0-4818
RYR2,6262,TCGA-B0-4816
RXRG,6258,TCGA-BP-4967
RXRG,6258,TCGA-AK-3460
RUSC1,23623,TCGA-BP-5196
RUSC1,23623,TCGA-BP-5000
RUSC1,23623,TCGA-B4-5843
RUNX3,864,TCGA-CZ-5453
RUNX3,864,TCGA-BP-5192
RUNX3,864,TCGA-B2-4101
RTCD1,8634,TCGA-B0-4836
RSPO1,284654,TCGA-B0-5107
RSC1A1,6248,TCGA-EU-5906
RRP15,51018,TCGA-B0-4823
RRAGC,64121,TCGA-CZ-4862
RRAGC,64121,TCGA-CJ-4869
RPTN,126638,TCGA-CJ-5683
RPS6KC1,26750,TCGA-CJ-4643
RPS6KC1,26750,TCGA-BP-5183
RPS6KC1,26750,TCGA-B0-5697
RPS6KC1,26750,TCGA-AK-3455
RPS6KA1,6195,TCGA-CJ-4902
RPS6KA1,6195,TCGA-B0-5710
RPS27,6232,TCGA-B8-4153
RPRD2,23248,TCGA-CZ-5468
RPRD2,23248,TCGA-CZ-4859
RPRD2,23248,TCGA-BP-4963
RPRD2,23248,TCGA-B8-5162
RPL5,6125,TCGA-BP-4967
RPL5,6125,TCGA-BP-4331
RPL5,6125,TCGA-B0-5400
RPL22,6146,TCGA-CJ-4913
RPL22,6146,TCGA-A3-3367
RPL11,6135,TCGA-CJ-5677
RPF1,80135,TCGA-B0-5706
RPE65,6121,TCGA-CZ-4866
RPAP2,79871,TCGA-B4-5843
RPA2,6118,TCGA-B8-5164
RORC,6097,TCGA-B0-5098
RORC,6097,TCGA-B0-5098
RORC,6097,TCGA-AK-3465
ROR1,4919,TCGA-BP-5189
ROBLD3,28956,TCGA-AK-3430
RNPEP,6051,TCGA-BP-5000
RNPC3,55599,TCGA-DV-5575
RNF220,55182,TCGA-B0-5705
RNF19B,127544,TCGA-CZ-4861
RNF19B,127544,TCGA-BP-5185
RNF19B,127544,TCGA-BP-4991
RNF186,54546,TCGA-B0-5085
RNF115,27246,TCGA-CZ-5982
RNASEL,6041,TCGA-CJ-5683
RNASEL,6041,TCGA-CJ-4912
RNASEL,6041,TCGA-BP-4159
RNASEL,6041,TCGA-B0-5098
RNASEL,6041,TCGA-B0-5094
RLF,6018,TCGA-DV-5565
RLF,6018,TCGA-CJ-4638
RLF,6018,TCGA-B8-5164
RLF,6018,TCGA-B0-5692
RLF,6018,TCGA-B0-4814
RIMS3,9783,TCGA-CW-5588
RIMKLA,284716,TCGA-CW-5580
RIMKLA,284716,TCGA-BP-4967
RHOU,58480,TCGA-B0-5098
RGS7,6000,TCGA-B0-5703
RGS2,5997,TCGA-CJ-4639
RGS18,64407,TCGA-BP-4801
RGS18,64407,TCGA-BP-4337
RGS18,64407,TCGA-B0-5712
RGL1,23179,TCGA-CZ-5462
RGL1,23179,TCGA-BP-4775
RGL1,23179,TCGA-B0-5119
RFX5,5993,TCGA-DV-5574
RFX5,5993,TCGA-CJ-5680
RFX5,5993,TCGA-BP-4961
RFWD2,64326,TCGA-BP-5177
RFWD2,64326,TCGA-AK-3460
RERE,473,TCGA-B8-5159
RERE,473,TCGA-B8-4621
RER1,11079,TCGA-B0-5713
REN,5972,TCGA-CZ-5457
REG4,83998,TCGA-CJ-4900
RCSD1,92241,TCGA-CJ-5676
RCSD1,92241,TCGA-BP-4761
RCOR3,55758,TCGA-BP-5202
RCOR3,55758,TCGA-BP-4774
RCC2,55920,TCGA-CW-6090
RCC2,55920,TCGA-BP-4999
RCC2,55920,TCGA-B0-4694
RCC2,55920,TCGA-AK-3461
RCC2,55920,TCGA-AK-3436
RCC1,1104,TCGA-B0-5080
RC3H1,149041,TCGA-CJ-4912
